Activity Date,Elapsed Time,Distance,Max Heart Rate,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
"Apr 23, 2021, 11:48:49 PM",4200,5.63,,4200,4200,,1.341122627,,,,,,0,,,,,,596.4515381,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apr 24, 2021, 6:12:07 PM",8667,16.16,157,8667,7765,5.400000095,2.08100462,456,448,47,323,47.59999847,0,,111,74.38589478,126.2355423,203.015686,1444,15,44,,,,,,,,,208,8668,,,0,,1,18538.40039,1619287168,5,7.110000134,5.800000191,5.940000057,0.920000017,1008.900024,2.019999981,4.159999847,202,0.503000021,1619269376,1619320320,0.419999987,,,1,5,1,12084,3,368.3999939,,,,,,
"Apr 27, 2021, 2:16:06 AM",3777,9.9,166,3777,3720,5.199999809,2.662741899,64,65,9,20,19,-0.010095503,,95,77.86161041,141.7055511,250.8820038,776,20,56,,,,,,,,,257,3778,,,0,,1,10211.40039,1619488768,2,13.97000027,13.97000027,6.889999866,0.620000005,1014.099976,1.789999962,2.960000038,303,0,1619441920,1619493248,0.5,,,0,,0.620000005,16093,0,348.2999878,,,,,,
"Apr 28, 2021, 1:18:58 AM",3954,0.38,145,3954,786,1.799999952,0.483460546,11,11,115,118,14.30000019,-0.263157904,,,57,102.0999985,,421,28,2,,,,,,,,,,,0,,0,,1,,1619571584,3,14.52999973,14.52999973,6.480000019,0.579999983,1021.299988,1.50999999,2.730000019,220,0,1619528192,1619579776,0.540000021,,,0,,0.980000019,16093,1,299.1000061,,,,,,
"Apr 29, 2021, 12:45:15 AM",3957,9.43,161,3957,3948,5.300000191,2.388500452,295,292,10,167,45.5,0.042418715,,116,74.19284821,135.460022,239.0641174,758,23,46,,,,,,,,,249,3958,0,,0,,1,10965.7998,1619654400,5,18.37999916,18.37999916,6.079999924,0.449999988,1024,0.889999986,1.549999952,317,0.0616,1619614592,1619666304,0.579999983,,,1,5,0.920000017,16093,2,298,,,,,,
"Apr 30, 2021, 2:42:02 AM",5117,0.27,104,5117,522,1.799999952,0.523754776,8,8,108,113,14.30000019,-1.097293377,,,56,82.51709747,,210,28,0,,,,,,,,,,,,,0,,1,,1619747968,2,19.93000031,19.93000031,7.920000076,0.460000008,1020.900024,1.909999967,3.680000067,257,0,1619700736,1619752704,0.620000005,,,0,,0.720000029,16093,0,318.8999939,,,,,,
"May 1, 2021, 12:40:29 AM",312,0.06,102,312,100,3,0.595000029,0,0,105,106,40,1.680672288,,,85,88.11320496,,21,27,0,,,,,,,,,,,,,0,,1,,1619827200,3,14.92000008,15.02000046,14.56000042,0.980000019,1020.099976,2.230000019,5.21999979,216,0,1619787008,1619839104,0.660000026,,,0,,0.930000007,15357,2,325.5,,,,,,
"May 1, 2021, 1:14:44 AM",4739,6.74,161,4739,3807,4.599999905,1.771368504,458,496,111,519,49,-0.593154967,,124,71.84682465,131.9936371,186.0240936,848,20,33,,,,,,,,,200,4740,,,0,,1,9595,1619830784,2,14.56000042,14.72000027,14.56000042,1,1019.599976,2.470000029,4.949999809,213,0,1619787008,1619839104,0.660000026,,,0,,0.860000014,16093,1,327.7000122,,,,,,
"May 1, 2021, 12:46:07 AM",1709,1.54,153,1709,703,4.099999905,2.192460775,62,15,104,153,47.09999847,2.919613361,,86,71.51300049,128.1026764,199.9568481,227,25,5,,,,,,,,,182,1710,,,0,,1,1876.099976,1619827200,3,14.92000008,15.02000046,14.56000042,0.980000019,1020.099976,2.230000019,5.21999979,216,0,1619787008,1619839104,0.660000026,,,0,,0.930000007,15357,2,325.5,,,,,,
"May 2, 2021, 8:14:41 PM",621,0.35,119,621,431,4.900000095,0.813689113,2,2,108,110,11.10000038,0,,,50,100.5829926,,63,29,1,,,,,,,,,,,,,0,,1,,1619985664,2,14.19999981,14.19999981,5.03000021,0.540000021,1022.599976,1.220000029,1.220000029,310,0,1619959808,1620012288,0.730000019,,,0,,0.699999988,16093,5,335.3999939,,,,,,
"May 2, 2021, 9:45:38 PM",1145,1.95,129,1145,1069,3.400000095,1.825070143,13,44,14,55,20,-1.588928699,,,64,111.1788101,,153,24,3,,,,,,,,,,,,,0,,1,,1619989248,2,14.09000015,14.09000015,4.860000134,0.540000021,1022.299988,1.50999999,1.519999981,316,0,1619959808,1620012288,0.730000019,,,0,,0.720000029,16093,4,334.2000122,,,,,,
"May 2, 2021, 8:30:09 PM",4515,11.42,154,4515,4389,5.800000191,2.602118969,152,125,-4,64,48,0.332729161,,95,76.20610809,140.3270264,246.5391235,904,24,56,,,,,,,,,251,4516,,,0,,1,12172.40039,1619985664,2,14.19999981,14.19999981,5.03000021,0.540000021,1022.599976,1.220000029,1.220000029,310,0,1619959808,1620012288,0.730000019,,,0,,0.699999988,16093,5,335.3999939,,,,,,
"May 2, 2021, 10:24:10 PM",2016,1.17,109,2016,1265,5.400000095,0.926640332,4,3,27,29,14.30000019,0.170619354,,,63,84.76268768,,139,28,2,,,,,,,,,,,,,0,,1,,1619992832,2,15.64000034,15.64000034,4.650000095,0.479999989,1021.900024,1.570000052,1.690000057,325,0,1619959808,1620012288,0.730000019,,,0,,0.589999974,16093,4,335.8999939,,,,,,
"May 6, 2021, 2:25:18 AM",2165,5.03,160,2165,2136,4.699999809,2.357958794,130,128,135,168,40,-0.059563991,,97,74.71854401,144.3571472,234.5193939,454,25,35,,,,,,,,,241,2166,,,0,,1,5554.799805,1620266368,3,18.62000084,18.62000084,10.32999992,0.589999974,1011.200012,1.899999976,2.900000095,23,0,1620218752,1620271616,0.829999983,,,0,,0.959999979,16093,0,328.8999939,,,,,,
"May 8, 2021, 11:44:54 AM",53677,81.53,156,53677,53670,5.800000191,1.519178271,4020,4017,108,747,49.5,-0.007358866,,127,67.64332581,124.9763565,171.6921997,8826,20,226,,,,,,,,,180,53679,,,0,,1,103622.2031,1620471552,2,7.010000229,4.150000095,2.809999943,0.75,1026.699951,4.349999905,5.860000134,231,0,1620477696,1620531456,0.920000017,,,0,,0.620000005,16093,0,388.7999878,,,,,,
"May 14, 2021, 2:23:53 AM",4170,0.6,112,4170,895,3.599999905,0.675083816,10,10,107,110,40,0.165508106,,,58,87.63516235,,327,30,1,,,,,,,,,,,,,0,,1,,1620957568,1,19.09000015,19.09000015,10.82999992,0.589999974,1019.5,2.309999943,3.619999886,315,0,1620909184,1620963584,0.07,,,0,,0.189999998,16093,0,359.3999939,,,,,,
"May 15, 2021, 10:09:52 PM",9230,12.38,162,9230,9229,3.400000095,1.34229064,632,619,107,562,48,0.08879561,,125,59.15909576,120.4185944,148.5408936,1421,25,43,,,,,,,,,162,9229,0,,0,,1,16066.90039,1621116032,1,21.95000076,21.95000076,10.57999992,0.479999989,1017.200012,2.940000057,3.869999886,329,0,1621081856,1621136384,0.129999995,,,0,,0.119999997,16093,6,334.6000061,,,,,,
"May 16, 2021, 5:15:20 PM",2806,0.86,151,2806,960,5.900000095,0.898333311,6,5,60,62,25,0,,,59,110.4579468,,358,25,3,,,,,,,,,,,,,0,,1,,1621184384,1,17.88999939,17.88999939,11.22999954,0.649999976,1015.700012,1.25999999,1.75999999,354,0,1621168256,1621223040,0.159999996,,,0,,0.129999995,16093,4,329.7000122,,,,,,
"May 16, 2021, 11:13:16 PM",4863,10.87,159,4863,4267,6.400000095,2.547269821,176,170,0,64,47.59999847,0.073602475,,85,74.58581543,144.5220184,239.9832764,1005,30,73,,,,,,,,,238,4864,0,,0,,1,11627.90039,1621206016,2,23.37000084,23.37000084,11.28999996,0.469999999,1012.599976,2.549999952,2.559999943,324,0,1621168256,1621223040,0.159999996,,,0,,0.330000013,16093,4,330.3999939,,,,,,
"May 20, 2021, 1:04:38 AM",3491,8.42,151,3491,3443,5.099999905,2.445715904,125,135,130,178,47.59999847,-0.023751277,,83,76.17005157,136.2191772,233.3842316,666,19,28,,,,,,,,,236,3492,0,,0,,1,8954.5,1621472384,1,13.13000011,13.13000011,1.590000033,0.449999988,1017.200012,3.319999933,4.5,323,0,1621427200,1621482368,0.25999999,,,0,,0.230000004,16093,1,427.1000061,,,,,,
"May 21, 2021, 3:44:26 AM",4949,10.85,160,4949,4851,6.099999905,2.237868547,126,120,11,69,30,-0.036846325,,104,73.32502747,125.7710648,211.4597321,821,19,28,,,,,,,,,214,4950,,,0,,1,11401.2002,1621565952,2,14.42000008,14.42000008,7.239999771,0.620000005,1018.900024,1.779999971,2.930000067,346,0,1621513600,1621568896,0.300000012,,,0,,0.330000013,16093,0,436.5,,,,,,
"May 22, 2021, 2:06:55 AM",4401,9.14,156,4401,4188,5.099999905,2.184503317,317,320,11,136,48.5,-0.04372206,,121,72.778862,137.8752747,215.7100372,864,24,38,,,,,,,,,229,4402,,,0,,1,10806.40039,1621648768,1,17.09000015,17.09000015,8.609999657,0.569999993,1020.200012,2.380000114,3.5,340,0,1621599872,1621655296,0.330000013,,,0,,0.079999998,16093,0,400.1000061,,,,,,
"May 22, 2021, 7:20:45 PM",4175,10.91,144,4175,4117,8.300000191,2.650424957,123,117,15,70,28.60000038,0.018328782,,90,78.26465607,132.5852661,250.882019,768,21,21,,,,,,,,,252,4176,,,0,,1,11392.09961,1621709952,2,15.90999985,15.90999985,9.920000076,0.680000007,1019.900024,1.820000052,1.909999967,215,0,1621686272,1621741824,0.370000005,,,0,,0.400000006,16093,5,361.8999939,,,,,,
"May 23, 2021, 7:22:26 PM",3165,6.56,152,3165,2951,6.400000095,2.223314047,195,191,4,131,48,0,,110,71.24678802,130.3847809,214.7771912,568,20,16,,,,,,,,,227,3166,0,,0,,1,7445.899902,1621796352,3,13.52999973,13.52999973,11.81999969,0.889999986,1018,3.059999943,4.96999979,182,0,1621772544,1621828352,0.409999996,,,0,,0.930000007,15678,4,342.7000122,,,,,,
"May 24, 2021, 12:41:01 AM",10567,16.3,130,10567,10200,3.400000095,1.598470569,426,434,9,167,42.09999847,0.006133314,,122,59.11561584,101.3591614,151.9598846,1170,23,26,,,,,,,,,160,10568,0,,0,,1,18544.19922,1621814400,3,14.46000004,14.46000004,9.779999733,0.730000019,1017.599976,2.859999895,6.25,194,0,1621772544,1621828224,0.409999996,,,0,,1,16093,2,344.5,,,,,,
"May 26, 2021, 12:56:37 AM",5337,8.64,158,5337,4790,4,1.805114865,610,614,160,790,48.5,-0.046261493,,126,70.0533905,122.4172058,190.3965607,848,22,25,,,,,,,,,209,5338,0,,0,,1,12470.40039,1621987200,2,15.96000004,15.96000004,11.27999973,0.74000001,1018.900024,1.799999952,3.059999943,234,0,1621945216,1622001152,0.49000001,,,0,,0.810000002,9400,2,357.7999878,,,,,,
"May 27, 2021, 12:44:33 AM",7873,7.6,160,7873,4117,4.699999809,1.846174359,636,627,158,779,49.5,0.131566823,,120,68.45159912,118.9099045,183.210907,995,22,16,,,,,,,,,182,7874,,,0,,1,11082.09961,1622073600,2,17.79999924,17.79999924,8.5,0.540000021,1017.099976,1.820000052,3.779999971,240,0,1622031616,1622087552,0.529999971,,,0,,0.860000014,13003,2,341.5,,,,,,
"May 30, 2021, 2:56:03 AM",11541,15.79,150,11541,10181,3.200000048,1.551664829,322,285,8,158,38.09999847,0.259534746,,107,58.19453812,107.8463745,145.7852478,1418,23,31,,,,,,,,,152,11542,0,,0,,1,17353,1622339968,1,20.11000061,20.11000061,10.56000042,0.540000021,1018.299988,2.589999914,3.720000029,332,0,1622290688,1622347136,0.639999986,,,0,,0.090000004,16093,1,347.7999878,,,,,,
"May 30, 2021, 4:58:25 PM",17599,12.68,157,17599,8889,3.099999905,1.426549673,1228,1222,259,1472,49.59999847,0.007886062,,124,67.57274628,113.5374603,149.6794434,2333,24,32,,,,,,,,,154,17600,,,0,,1,19893.59961,1622390400,2,14.68000031,14.68000031,8.729999542,0.670000017,1020.400024,0.730000019,1.179999948,63,0,1622376960,1622433408,0.680000007,,,0,,0.680000007,11285,2,334,,,,,,
"Jun 2, 2021, 1:40:04 AM",3605,6.59,165,3605,2722,4.400000095,2.422189474,145,149,11,37,48.79999924,-0.030334285,,125,74.18914032,141.0237579,229.7754211,736,32,36,,,,,,,,,221,3606,0,,0,,1,7269.899902,1622595584,1,27.19000053,27.62999916,15.98999977,0.5,1013.299988,2.960000038,4.269999981,335,0,1622549760,1622606336,0.75,,,0,,0.01,16093,2,308.5,,,,,,
"Jun 3, 2021, 1:57:58 AM",3381,9.66,154,3381,3341,5.099999905,2.892367601,24,46,4,14,20,-0.103483245,,84,78.75517273,140.5982056,267.8161926,684,29,38,,,,,,,,,267,3382,0,,0,,1,9881.400391,1622681984,1,27.73999977,27.87999916,15.18000031,0.460000008,1011.599976,3.230000019,4.440000057,340,0,1622636160,1622692864,0.779999971,,,0,,0.090000004,16093,2,306.2000122,,,,,,
"Jun 5, 2021, 5:05:16 PM",18123,31.6,165,18123,15744,4.5,2.007234573,1221,1228,522,1518,49.5,-0.022150567,,124,71.70030975,131.942215,200.0115662,3242,22,114,,,,,,,,,207,18124,,,0,,1,37323.10156,1622912384,2,14.27999973,14.27999973,3.190000057,0.469999999,1010.599976,5.260000229,10.52000046,284,0,1622894848,1622951808,0.870000005,,,0,,0.340000004,16093,4,376.2000122,,,,,,
"Jun 7, 2021, 1:07:45 AM",11744,15.64,134,11744,10654,4.699999809,1.467974424,186,194,-2,74,40,-0.006393943,,112,56.39640427,104.9124451,140.9457397,1249,19,28,,,,,,,,,143,10985,0,,0,,1,16514.90039,1623027584,5,11.60999966,11.60999966,8.649999619,0.819999993,1010.400024,3.069999933,5.75,158,0.087300003,1622981632,1623038720,0.899999976,,,1,5,0.99000001,16093,1,394.2999878,,,,,,
"Jun 8, 2021, 12:42:10 AM",4029,8.54,149,4029,3768,4.699999809,2.266746283,124,120,105,176,30,-0.011708094,,112,77.35214996,131.3801727,230.9187775,669,21,22,,,,,,,,,227,3966,,,0,,1,9041.599609,1623110400,2,17.45999908,17.45999908,6.079999924,0.469999999,1012.799988,1.639999986,1.730000019,289,0,1623068032,1623125120,0.930000007,,,0,,0.639999986,16093,2,393.6000061,,,,,,
"Jun 10, 2021, 1:34:58 AM",4173,7.14,160,4173,3778,4.300000191,1.889888883,149,170,21,108,40,-0.028011205,,110,67.53527832,129.3870544,200.0590668,650,23,28,,,,,,,,,220,3961,,,0,,1,7808.700195,1623286784,2,18.62000084,18.62000084,4.639999866,0.400000006,1018.400024,2.75999999,3.480000019,267,0,1623240832,1623298048,0.99000001,,,0,,0.389999986,16093,1,395.8999939,,,,,,
"Jun 11, 2021, 12:37:28 AM",7035,14.85,164,7035,6668,5.699999809,2.228284359,558,546,102,588,49.5,0,,117,73.87365723,142.0087433,221.3180847,1454,24,87,,,,,,,,,230,7036,,,0,,1,17681.09961,1623369600,2,16.46999931,16.46999931,7.159999847,0.540000021,1020.099976,2.25,3.099999905,242,0,1623326976,1623384320,0.02,,,0,,0.699999988,16093,2,358.8999939,,,,,,
"Jun 12, 2021, 8:03:04 PM",3963,10.86,171,3963,3887,5.300000191,2.793851376,124,114,9,61,26.70000076,0.073666863,,123,75.48453522,145.7028351,261.9195862,847,29,66,,,,,,,,,273,3964,0,,0,,1,11350.7998,1623527936,2,21.34000015,21.34000015,12.01000023,0.550000012,1015.400024,1.279999971,2.75999999,239,0,1623499904,1623557376,0.079999998,,,0,,0.5,16093,6,345.3999939,,,,,,
"Jun 13, 2021, 6:11:17 PM",13251,10.62,152,13251,7342,11,1.446703911,868,862,657,1532,49.70000076,0.065902822,,125,60.38873291,117.5316238,148.7117462,1792,22,30,,,,,,,,,151,13252,0,,0,,1,15353.59961,1623607168,3,13.31000042,13.31000042,13.31000042,1,1011.799988,1.620000005,2.910000086,116,0,1623586176,1623643520,0.119999997,,,0,,0.99000001,16003,4,301.3999939,,,,,,
"Jun 15, 2021, 3:03:17 AM",3603,6.08,158,3603,3232,3.700000048,1.880878687,287,292,6,108,47.59999847,-0.049350221,,127,72.04888916,124.3629456,197.4354095,596,24,16,,,,,,,,,214,3604,0,,0,,1,7817.5,1623725952,2,17.94000053,17.94000053,13.76000023,0.769999981,1016.400024,1.929999948,3.589999914,188,0,1623672704,1623730176,0.150000006,,,0,,0.479999989,16093,0,351.2000122,,,,,,
"Jun 17, 2021, 4:27:43 AM",4430,9.45,163,4430,4389,4.5,2.154272079,135,139,2,59,22.20000076,-0.074034117,,83,72.76728058,128.7929535,220.0756226,750,24,23,,,,,,,,,223,4431,0,,0,,1,9977.200195,1623902464,1,17.44000053,17.44000053,9.43999958,0.589999974,1022.200012,2.049999952,3.630000114,348,0,1623845504,1623903104,0.219999999,,,0,,0.01,16093,0,333.2999878,,,,,,
"Jun 19, 2021, 12:22:03 AM",4695,12.91,162,4695,4606,4.400000095,2.804190159,132,125,8,63,28.60000038,0.007742275,,86,77.35173798,146.2508698,264.0215149,1008,28,85,,,,,,,,,265,4696,0,,0,,1,13420.59961,1624060800,2,22.37000084,22.37000084,12.31999969,0.529999971,1017.599976,3.539999962,3.720000029,344,0,1624018304,1624075904,0.289999992,,,0,,0.519999981,16093,3,331.7999878,,,,,,
"Jun 19, 2021, 8:29:46 PM",11725,14.24,146,11725,9529,3.900000095,1.494500995,687,670,22,475,47.59999847,0.154482454,,126,57.98285294,110.2533417,147.5458679,1509,23,30,,,,,,,,,158,11726,,,0,,1,18663.40039,1624132864,2,15.89000034,15.89000034,11.35000038,0.74000001,1018.799988,3.059999943,4.260000229,213,0,1624104448,1624162560,0.319999993,,,0,,0.460000008,16093,7,316.2999878,,,,,,
"Jun 21, 2021, 12:07:29 AM",4412,10.91,160,4412,4410,5,2.474648476,127,128,3,56,20,0.009163215,,86,73.1341095,130.5809937,234.2531433,779,31,24,,,,,,,,,240,4411,,,0,,1,11434.7002,1624233600,1,26.95999908,27.44000053,15.93999958,0.50999999,1013.200012,3.680000067,4.710000038,342,0,1624191104,1624248704,0.360000014,,,0,,0.090000004,16093,4,304.7999878,,,,,,
"Jun 22, 2021, 11:15:42 PM",3609,10.9,167,3609,3594,5.5,3.03394556,122,114,11,63,24,0.045854732,,85,77.46653748,150.7908478,285.6073608,806,31,84,,,,,,,,,292,3610,0,,0,,1,11369.90039,1624402816,1,26.84000015,27.61000061,17.23999977,0.560000002,1008.700012,2.059999943,2.319999933,312,0,1624363904,1624421504,0.439999998,,,0,,0.230000004,16093,5,297.5,,,,,,
"Jun 24, 2021, 12:15:28 AM",7421,14.84,175,7421,6920,5.5,2.144913197,544,539,119,590,49.5,-0.013474546,,127,72.0914917,129.396225,211.4430237,1288,27,44,,,,,,,,,224,7422,,,0,,1,17654.19922,1624492800,2,23.64999962,23.88999939,17.75,0.699999988,1013.5,2.279999971,2.589999914,271,0,1624450176,1624507904,0.479999989,,,0,,0.349999994,16093,3,315.2000122,,,,,,
"Jun 26, 2021, 1:35:19 PM",5172,12.62,162,5172,5098,4.800000191,2.475402117,206,216,-4,46,47.59999847,0,,108,75.25364685,134.0305481,241.7606201,947,25,40,,,,,,,,,249,5172,,,0,,1,13688.2998,1624712448,1,19.73999977,19.73999977,15.17000008,0.75,1015.099976,0.920000017,1.49000001,7,0,1624709760,1624767104,0.589999974,,,0,,0,16093,0,294.2000122,,,,,,
"Jun 27, 2021, 4:50:20 PM",8809,16.71,158,8809,8447,4.800000191,1.979164243,357,352,-1,123,47.09999847,0.053834192,,118,66.46562958,131.0808563,186.1600342,1573,32,59,,,,,,,,,200,8810,0,,0,,1,18537.40039,1624809600,1,26.80999947,27.79000092,18.15999985,0.589999974,1012.900024,2.660000086,4.809999943,357,0,1624796160,1624853632,0.629999995,,,0,,0,16093,3,292.2000122,,,,,,
"Jun 29, 2021, 12:14:02 AM",2599,4.83,154,2599,2482,4.5,1.948025823,142,144,4,97,38.09999847,0.020682523,,118,68.09451294,133.1369476,189.1090546,475,38,17,,,,,,,,,205,2600,0,,0,,1,5635.5,1624924800,1,41.47000122,47.47999954,21.70000076,0.319999993,1003.5,3.5,4.730000019,341,0,1624882432,1624939904,0.660000026,,,0,,0,16093,4,296.7999878,,,,,,
"Jun 29, 2021, 10:18:23 PM",4043,10.88,170,4043,4023,5.599999905,2.705617666,126,136,8,60,30,-0.009187208,,87,74.30996704,141.9940033,257.2443848,826,32,54,,,,,,,,,269,4044,0,,0,,1,11397,1625004032,1,30.23999977,31.56999969,18.96999931,0.50999999,1007.099976,2.50999999,2.980000019,234,0,1624968960,1625026304,0.689999998,,,0,,0.02,16093,8,300.6000061,,,,,,
"Jul 1, 2021, 4:21:48 AM",3798,11.05,169,3798,3778,5.900000095,2.925886631,123,131,25,81,33.29999924,-0.072371989,,110,76.30351257,143.2175598,274.1239319,796,25,60,,,,,,,,,287,3799,0,,0,,1,11494.5,1625112064,2,21.63999939,21.75,16.42000008,0.720000029,1012.099976,2.380000114,3.450000048,211,0,1625055360,1625112704,0.730000019,,,0,,0.75999999,16093,0,311.8999939,,,,,,
"Jul 1, 2021, 11:22:04 PM",2706,6.56,155,2706,2314,4.900000095,2.834831476,65,71,38,78,40,0.045733102,,90,77.2381134,138.7230377,268.0908813,503,27,28,,,,,,,,,262,2707,,,0,,1,6822.299805,1625180416,2,24.57999992,24.63999939,16.05999947,0.589999974,1014.400024,2,2.599999905,320,0,1625141760,1625199104,0.75999999,,,0,,0.769999981,16093,4,310,,,,,,
"Jul 2, 2021, 11:00:14 PM",3721,10.95,167,3721,3709,5.400000095,2.95397687,133,124,20,73,33.29999924,0.027381506,,118,75.77318573,143.9510651,279.1697693,780,29,62,,,,,,,,,281,3722,,,0,,1,11443.7002,1625266816,2,26.05999947,26.20000076,16.76000023,0.569999993,1015.299988,1.850000024,2.339999914,319,0,1625228160,1625285504,0.790000021,,,0,,0.439999998,16093,5,309.7000122,,,,,,
"Jul 3, 2021, 1:46:08 PM",4182,12.1,165,4182,4145,5,2.920313597,153,187,29,76,31.60000038,-0.148702577,,88,76.15670776,133.9083405,273.5688171,773,21,41,,,,,,,,,276,4183,,,0,,1,12754.5,1625317248,2,15.30000019,15.30000019,12.72000027,0.850000024,1015.299988,0.939999998,1.929999948,230,0,1625314688,1625371904,0.819999993,,,0,,0.479999989,16093,0,320.3999939,,,,,,
"Jul 3, 2021, 5:21:22 PM",656,572,149,656,656,2.400000095,0.872560978,0,0,1.799999952,1.899999976,1.100000024,0,,41,30.76271248,130.7164154,,119,,8,,,,,,,,,,,,,0,,1,,1625331584,2,20.52000046,20.53000069,15.47000027,0.730000019,1015.700012,0.970000029,1.330000043,230,0,1625314688,1625371904,0.819999993,,,0,,0.460000008,16093,4,314.3999939,,,,,,
"Jul 7, 2021, 3:03:01 AM",4358,7.16,157,4358,4058,4,1.765032053,289,290,2,125,48,0,,124,64.62236786,129.0263672,168.3201904,762,26,25,,,,,,,,,179,4359,,,0,,1,8716.599609,1625626752,2,23.25,23.25,14.48999977,0.579999983,1012.900024,2.470000029,2.470000029,346,0,1625574016,1625630976,0.910000026,,,0,,0.709999979,11318,0,320,,,,,,
"Jul 10, 2021, 1:52:13 AM",6489,10.98,136,6489,6374,3.700000048,1.7228899,104,116,5,60,30,-0.081954524,,112,60.7478447,110.8471756,155.4397888,847,27,19,,,,,,,,,159,6493,0,,0,,1,11451.90039,1625878784,1,25.88999939,25.92000008,15.69999981,0.529999971,1017.099976,3.00999999,4.039999962,338,0,1625833344,1625890048,0,,,0,,0.059999999,16093,2,305.7000122,,,,,,
"Jul 10, 2021, 9:16:09 PM",15752,20.57,159,15752,13247,4,1.553204536,1309,1300,245,1460,49.5,0.058322359,,127,64.22687531,119.5451736,160.2492981,2392,26,62,,,,,,,,,173,15753,0,,0,,1,28940.90039,1625950848,1,25.46999931,25.67000008,17.46999931,0.610000014,1020.900024,2.980000019,4.800000191,306,0,1625919744,1625976320,0.039999999,,,0,,0.189999998,16093,8,299.1000061,,,,,,
"Jul 14, 2021, 1:30:51 AM",3850,10.85,165,3850,3744,4.800000191,2.89815712,118,114,14,68,33.29999924,0,,114,75.925354,138.8969727,272.1550903,754,29,35,,,,,,,,,280,3851,,,0,,1,11293.7002,1626224384,1,27.36000061,27.87999916,16.5,0.519999981,1015.400024,2.670000076,3.619999886,332,0,1626179200,1626235520,0.140000001,,,0,,0,16093,2,313,,,,,,
"Jul 16, 2021, 12:59:28 AM",3737,10.89,165,3737,3663,5.599999905,2.974092245,113,117,14,68,20,0.01835856,,92,75.47013855,126.7902527,279.514801,630,27,34,,,,,,,,,291,3738,0,,0,,1,11321.59961,1626393600,2,22.70999908,22.70999908,13.57999992,0.560000002,1016.299988,1.539999962,1.730000019,246,0,1626352128,1626408192,0.209999993,,,0,,0.569999993,16093,3,310.2000122,,,,,,
"Jul 21, 2021, 6:23:57 PM",31547,29.54,164,31547,21003,2.700000048,1.406889439,1728,1641,1271,1967,49.5,0.233511224,,119,56.94932175,119.1684799,142.7465973,4494,25,104,,,,,,,,,147,31548,,,0,,1,40093.89844,1626890368,2,8.630000114,8.630000114,4.869999886,0.769999981,1019.900024,0.569999993,2.519999981,152,0,1626871168,1626926592,0.430000007,,,0,,0.649999976,16093,4,336.3999939,,,,,,
"Jul 23, 2021, 12:06:31 PM",12883,14.21,139,12883,10749,2.900000095,1.322597504,1219,5,384,1610,44.40000153,8.623721123,,107,51.50121307,105.2900772,158.904541,1513,20,30,,,,,,,,,156,12884,,,0,,1,20598.69922,1627041536,2,11.35000038,11.35000038,6.630000114,0.730000019,1022.299988,2.039999962,2.910000086,215,0,1627044096,1627099392,0.5,,,0,,0.349999994,16093,0,326.7000122,,,,,,
"Jul 22, 2021, 1:40:14 PM",49136,50.69,158,49136,49126,3.900000095,1.031980991,1637,2956,354,1968,49,-2.576084137,,125,55.3358345,107.4325714,121.4365616,5957,26,109,,,,,,,,,128,49137,,,0,,1,59676,1626958848,1,3.420000076,3.420000076,3.339999914,0.99000001,1020.799988,1.309999943,1.480000019,352,0,1626957568,1627012864,0.469999999,,,0,,0.150000006,16093,0,347.3999939,,,,,,
